,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
556,2016,566,2016-05-12,42nd Match,Sunrisers Hyderabad,Delhi Daredevils,Hyderabad,Rajiv Gandhi International Stadium,Delhi Daredevils,bowl,David Warner (c),Shikhar Dhawan,Kane Williamson,Yuvraj Singh,Moises Henriques,Deepak Hooda,Naman Ojha (wk),Bhuvneshwar Kumar,Barinder Sran,Ashish Nehra,Mustafizur Rahman,Quinton de Kock (wk),Mayank Agarwal,Karun Nair,Sanju Samson,Rishabh Pant,Jean-Paul Duminy, Jayant Yadav, Chris Morris, Amit Mishra, Nathan Coulter-Nile, Mohammed Shami,0,0,7.0
557,2016,567,2016-05-13,43rd Match,Mumbai Indians,Kings XI Punjab,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,bat,Rohit Sharma (c),Unmukt Chand,Ambati Rayudu,Nitish Rana,Jos Buttler (wk),Kieron Pollard,Krunal Pandya,Harbhajan Singh,Tim Southee,Mitchell McClenaghan,Jasprit Bumrah,Murali Vijay (c),Hashim Amla,Wriddhiman Saha (wk),Glenn Maxwell,Gurkeerat Singh Mann,David Miller, Marcus Stoinis, Axar Patel, Mohit Sharma, KC Cariappa, Sandeep Sharma,0,0,7.0
558,2016,568,2016-05-14,44th Match,Royal Challengers Bangalore,Gujarat Lions,Bengaluru,M.Chinnaswamy Stadium,Gujarat Lions,bowl,Chris Gayle,Virat Kohli (c),AB de Villiers,Shane Watson,Lokesh Rahul, Sachin Baby, Stuart Binny, Sreenath Aravind, Chris Jordan, Varun Aaron, Yuzvendra Chahal,Dwayne Smith,Brendon McCullum (c),Ravindra Jadeja,Dinesh Karthik (wk),Aaron Finch,Dwayne Bravo,Akshdeep Nath,Praveen Kumar,Dhawal Kulkarni,Pravin Tambe,Shivil Koushik,1,144.0,0
559,2016,569,2016-05-14,45th Match,Kolkata Knight Riders,Rising Pune Supergiant,Kolkata,Eden Gardens,Rising Pune Supergiant,bat,Ajinkya Rahane,Usman Khawaja,George Bailey,Saurabh Tiwary,Irfan Pathan,MS Dhoni (c & wk),Thisara Perera,Ravichandran Ashwin,Adam Zampa, Murugan Ashwin, Ashok Dinda,Robin Uthappa (wk),Gautam Gambhir (c),Manish Pandey,Yusuf Pathan,Suryakumar Yadav, Shakib Al Hasan, Andre Russell, Piyush Chawla, Morne Morkel, Ankit Rajpoot, Sunil Narine,1,0,8.0
560,2016,570,2016-05-15,46th Match,Kings XI Punjab,Sunrisers Hyderabad,Mohali,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,bat,Hashim Amla,Murali Vijay (c),Wriddhiman Saha (wk),Gurkeerat Singh Mann,David Miller,Glenn Maxwell,Marcus Stoinis, Axar Patel, Mohit Sharma, Sandeep Sharma, Anureet Singh,David Warner (c),Shikhar Dhawan,Deepak Hooda,Yuvraj Singh,Ben Cutting,Moises Henriques, Naman Ojha, Karn Sharma, Bhuvneshwar Kumar, Ashish Nehra, Mustafizur Rahman,0,0,7.0
561,2016,571,2016-05-15,47th Match,Mumbai Indians,Delhi Daredevils,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,bowl,Rohit Sharma (c),Martin Guptill,Krunal Pandya,Kieron Pollard,Jos Buttler (wk),Ambati Rayudu,Nitish Rana, Harbhajan Singh, Vinay Kumar, Mitchell McClenaghan, Jasprit Bumrah,Mayank Agarwal,Quinton de Kock (wk),Karun Nair,Sanju Samson,Rishabh Pant,Jean-Paul Duminy,Chris Morris,Amit Mishra,Shahbaz Nadeem,Imran Tahir,Zaheer Khan (c),1,80.0,0
562,2016,572,2016-05-16,48th Match,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,Royal Challengers Bangalore,bowl,Robin Uthappa (wk),Gautam Gambhir (c),Manish Pandey,Yusuf Pathan,Andre Russell,Suryakumar Yadav,Shakib Al Hasan,Piyush Chawla, Sunil Narine, Ankit Rajpoot, Morne Morkel,Chris Gayle,Virat Kohli (c),AB de Villiers,Shane Watson, Lokesh Rahul, Sachin Baby, Iqbal Abdulla, Stuart Binny, Chris Jordan, Sreenath Aravind, Yuzvendra Chahal,0,0,9.0
563,2016,573,2016-05-17,49th Match,Rising Pune Supergiant,Delhi Daredevils,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiant,bowl,Quinton de Kock (wk),Shreyas Iyer,Karun Nair,Sanju Samson,Rishabh Pant,Jean-Paul Duminy,Chris Morris,Nathan Coulter-Nile,Amit Mishra, Zaheer Khan, Mohammed Shami,Ajinkya Rahane,Usman Khawaja,George Bailey,Saurabh Tiwary, MS Dhoni, Thisara Perera, Irfan Pathan, Ravichandran Ashwin, Adam Zampa, Ashok Dinda, Deepak Chahar,0,19.0,0
564,2016,574,2016-05-18,50th Match,Royal Challengers Bangalore,Kings XI Punjab,Bengaluru,M.Chinnaswamy Stadium,Kings XI Punjab,bowl,Chris Gayle,Virat Kohli (c),AB de Villiers,Lokesh Rahul (wk),Shane Watson,Sachin Baby, Stuart Binny, Chris Jordan, Varun Aaron, Sreenath Aravind, Yuzvendra Chahal,Murali Vijay (c),Hashim Amla,Wriddhiman Saha (wk),David Miller,Gurkeerat Singh Mann,Axar Patel,Farhaan Behardien,Kyle Abbott,Mohit Sharma,KC Cariappa,Sandeep Sharma,1,82.0,0
565,2016,575,2016-05-19,51st Match,Gujarat Lions,Kolkata Knight Riders,Kanpur,Green Park,Gujarat Lions,bowl,Robin Uthappa (wk),Gautam Gambhir (c),Manish Pandey,Piyush Chawla,Yusuf Pathan,Shakib Al Hasan,Suryakumar Yadav,Jason Holder,Sunil Narine,Morne Morkel,Ankit Rajpoot,Dwayne Smith,Brendon McCullum,Suresh Raina (c),Dinesh Karthik (wk),Aaron Finch,Ravindra Jadeja,Dwayne Bravo, Eklavya Dwivedi, Praveen Kumar, Dhawal Kulkarni, Shadab Jakati,1,0,6.0
566,2016,576,2016-05-20,52nd Match,Delhi Daredevils,Sunrisers Hyderabad,Raipur,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,bowl,David Warner (c),Shikhar Dhawan,Deepak Hooda,Yuvraj Singh,Moises Henriques,Eoin Morgan,Naman Ojha (wk),Bhuvneshwar Kumar,Karn Sharma, Barinder Sran, Mustafizur Rahman,Quinton de Kock (wk),Rishabh Pant,Karun Nair,Jean-Paul Duminy,Carlos Brathwaite,Sanju Samson,Pawan Negi, Nathan Coulter-Nile, Amit Mishra, Jayant Yadav, Zaheer Khan,1,0,6.0
567,2016,577,2016-05-21,53rd Match,Rising Pune Supergiant,Kings XI Punjab,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Kings XI Punjab,bat,Hashim Amla,Murali Vijay (c),Wriddhiman Saha (wk),Gurkeerat Singh Mann,David Miller,Farhaan Behardien,Axar Patel,Rishi Dhawan,Kyle Abbott,Mohit Sharma, Sandeep Sharma,Ajinkya Rahane,Usman Khawaja,George Bailey,Saurabh Tiwary,MS Dhoni (c & wk),Irfan Pathan,Thisara Perera,Ravichandran Ashwin,Adam Zampa, Ashok Dinda, Deepak Chahar,0,0,4.0
568,2016,578,2016-05-21,54th Match,Gujarat Lions,Mumbai Indians,Kanpur,Green Park,Gujarat Lions,bowl,Rohit Sharma (c),Martin Guptill,Nitish Rana,Krunal Pandya,Jos Buttler (wk),Kieron Pollard,Hardik Pandya,Harbhajan Singh,Vinay Kumar,Mitchell McClenaghan, Jasprit Bumrah,Aaron Finch,Brendon McCullum,Suresh Raina (c),Dinesh Karthik (wk),Dwayne Smith,Ravindra Jadeja,Dwayne Bravo, Eklavya Dwivedi, Praveen Kumar, Shadab Jakati, Dhawal Kulkarni,1,0,6.0
569,2016,579,2016-05-22,55th Match,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,Sunrisers Hyderabad,bowl,Robin Uthappa (wk),Gautam Gambhir (c),Colin Munro,Manish Pandey,Yusuf Pathan,Jason Holder,Shakib Al Hasan,Suryakumar Yadav,Sunil Narine, Kuldeep Yadav, Ankit Rajpoot,Shikhar Dhawan,David Warner (c),Naman Ojha (wk),Yuvraj Singh,Kane Williamson,Deepak Hooda,Moises Henriques,Karn Sharma,Bhuvneshwar Kumar,Barinder Sran,Mustafizur Rahman,1,22.0,0
570,2016,580,2016-05-22,56th Match,Delhi Daredevils,Royal Challengers Bangalore,Raipur,Shaheed Veer Narayan Singh International Stadium,Royal Challengers Bangalore,bowl,Quinton de Kock (wk),Rishabh Pant,Karun Nair,Sanju Samson,Sam Billings,Pawan Negi,Carlos Brathwaite,Chris Morris,Jayant Yadav,Amit Mishra, Zaheer Khan,Chris Gayle,Virat Kohli (c),AB de Villiers,Lokesh Rahul (wk),Shane Watson,Stuart Binny,Sachin Baby, Chris Jordan, Sreenath Aravind, Iqbal Abdulla, Yuzvendra Chahal,0,0,6.0
571,2016,581,2016-05-24,Qualifier 1,Gujarat Lions,Royal Challengers Bangalore,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bowl,Aaron Finch,Brendon McCullum,Suresh Raina (c),Dinesh Karthik (wk),Dwayne Smith,Ravindra Jadeja,Dwayne Bravo,Eklavya Dwivedi,Praveen Kumar,Dhawal Kulkarni,Shadab Jakati,Chris Gayle,Virat Kohli (c),AB de Villiers,Lokesh Rahul (wk),Shane Watson,Sachin Baby,Stuart Binny,Iqbal Abdulla,Chris Jordan, Sreenath Aravind, Yuzvendra Chahal,0,0,4.0
572,2016,582,2016-05-25,Eliminator,Sunrisers Hyderabad,Kolkata Knight Riders,Delhi,Feroz Shah Kotla,Kolkata Knight Riders,bowl,David Warner (c),Shikhar Dhawan,Moises Henriques,Yuvraj Singh,Deepak Hooda,Ben Cutting,Naman Ojha (wk),Bhuvneshwar Kumar,Bipul Sharma,Barinder Sran,Mustafizur Rahman,Robin Uthappa (wk),Gautam Gambhir (c),Colin Munro,Manish Pandey,Yusuf Pathan,Suryakumar Yadav,Rajagopal Sathish,Jason Holder,Sunil Narine,Morne Morkel,Kuldeep Yadav,1,22.0,0
573,2016,583,2016-05-27,Qualifier 2,Gujarat Lions,Sunrisers Hyderabad,Delhi,Feroz Shah Kotla,Sunrisers Hyderabad,bowl,Eklavya Dwivedi,Brendon McCullum,Suresh Raina (c),Dinesh Karthik (wk),Aaron Finch,Dwayne Smith,Ravindra Jadeja,Dwayne Bravo,Dhawal Kulkarni,Praveen Kumar, Shivil Koushik,David Warner (c),Shikhar Dhawan,Moises Henriques,Yuvraj Singh,Deepak Hooda,Ben Cutting,Naman Ojha (wk),Bipul Sharma,Bhuvneshwar Kumar, Barinder Sran, Trent Boult,0,0,4.0
574,2016,584,2016-05-29,Final,Royal Challengers Bangalore,Sunrisers Hyderabad,Bengaluru,M.Chinnaswamy Stadium,Sunrisers Hyderabad,bat,David Warner (c),Shikhar Dhawan,Moises Henriques,Yuvraj Singh,Deepak Hooda,Ben Cutting,Naman Ojha (wk),Bipul Sharma,Bhuvneshwar Kumar,Barinder Sran, Mustafizur Rahman,Chris Gayle,Virat Kohli (c),AB de Villiers,Lokesh Rahul (wk),Shane Watson,Sachin Baby,Stuart Binny,Chris Jordan,Iqbal Abdulla,Sreenath Aravind, Yuzvendra Chahal,0,8.0,0
575,2017,585,2017-04-05,1st Match,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,Royal Challengers Bangalore,bowl,David Warner (c),Shikhar Dhawan,Moises Henriques,Yuvraj Singh,Deepak Hooda,Ben Cutting,Naman Ojha, Bipul Sharma, Bhuvneshwar Kumar, Rashid Khan, Ashish Nehra,Chris Gayle,Mandeep Singh,Travis Head,Kedar Jadhav (wk),Shane Watson (c),Sachin Baby,Stuart Binny,Sreenath Aravind,Tymal Mills,Yuzvendra Chahal,Aniket Choudhary,1,35,0
576,2017,586,2017-04-06,2nd Match,Rising Pune Supergiant,Mumbai Indians,Pune,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,bowl,Parthiv Patel (wk),Jos Buttler,Rohit Sharma (c),Nitish Rana,Ambati Rayudu,Krunal Pandya,Kieron Pollard,Hardik Pandya,Tim Southee,Mitchell McClenaghan,Jasprit Bumrah,Ajinkya Rahane,Mayank Agarwal,Steven Smith (c),Ben Stokes,MS Dhoni (wk),Manoj Tiwary, Rajat Bhatia, Deepak Chahar, Adam Zampa, Imran Tahir, Ashok Dinda,1,0,7
577,2017,587,2017-04-07,3rd Match,Gujarat Lions,Kolkata Knight Riders,Rajkot,Saurashtra Cricket Association Stadium,Kolkata Knight Riders,bowl,Jason Roy,Brendon McCullum,Suresh Raina (c),Aaron Finch,Dinesh Karthik (wk),Dwayne Smith,Manpreet Gony, Praveen Kumar, Shadab Jakati, Dhawal Kulkarni, Shivil Koushik,Gautam Gambhir (c),Chris Lynn,Robin Uthappa, Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Chris Woakes, Piyush Chawla, Kuldeep Yadav, Sunil Narine, Trent Boult,0,0,10
578,2017,588,2017-04-08,4th Match,Kings XI Punjab,Rising Pune Supergiant,Indore,Holkar Cricket Stadium,Kings XI Punjab,bowl,Ajinkya Rahane,Mayank Agarwal,Steven Smith (c),Ben Stokes,MS Dhoni (wk),Manoj Tiwary,Daniel Christian,Rajat Bhatia,Rahul Chahar, Imran Tahir, Ashok Dinda,Hashim Amla,Manan Vohra,Wriddhiman Saha (wk),Axar Patel,Glenn Maxwell (c),David Miller,Marcus Stoinis, Swapnil Singh, Mohit Sharma, Sandeep Sharma, T Natarajan,1,0,6
579,2017,589,2017-04-08,5th Match,Royal Challengers Bangalore,Delhi Daredevils,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,Chris Gayle,Shane Watson (c),Mandeep Singh,Kedar Jadhav,Stuart Binny,Vishnu Vinod (wk),Pawan Negi,Iqbal Abdulla,Tymal Mills,Yuzvendra Chahal, Billy Stanlake,Aditya Tare,Sam Billings,Karun Nair,Sanju Samson,Rishabh Pant (wk),Chris Morris,Carlos Brathwaite,Pat Cummins,Amit Mishra,Shahbaz Nadeem,Zaheer Khan (c),1,15,0
580,2017,590,2017-04-09,6th Match,Sunrisers Hyderabad,Gujarat Lions,Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,bowl,Jason Roy,Brendon McCullum,Suresh Raina (c),Aaron Finch,Dinesh Karthik (wk),Dwayne Smith,Dhawal Kulkarni,Praveen Kumar,Basil Thampi,Tejas Baroka, Shivil Koushik,David Warner (c),Shikhar Dhawan,Moises Henriques,Yuvraj Singh, Deepak Hooda, Naman Ojha, Ben Cutting, Bipul Sharma, Bhuvneshwar Kumar, Rashid Khan, Ashish Nehra,1,0,9
581,2017,591,2017-04-09,7th Match,Mumbai Indians,Kolkata Knight Riders,Mumbai,Wankhede Stadium,Mumbai Indians,bowl,Gautam Gambhir (c),Chris Lynn,Robin Uthappa (wk),Manish Pandey,Yusuf Pathan,Suryakumar Yadav,Chris Woakes,Sunil Narine,Ankit Rajpoot, Kuldeep Yadav, Trent Boult,Parthiv Patel (wk),Jos Buttler,Nitish Rana,Rohit Sharma (c),Krunal Pandya,Kieron Pollard,Hardik Pandya,Harbhajan Singh,Lasith Malinga, Mitchell McClenaghan, Jasprit Bumrah,1,0,4
582,2017,592,2017-04-10,8th Match,Kings XI Punjab,Royal Challengers Bangalore,Indore,Holkar Cricket Stadium,Royal Challengers Bangalore,bat,Shane Watson (c),Vishnu Vinod (wk),AB de Villiers,Kedar Jadhav,Mandeep Singh,Stuart Binny,Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake,Manan Vohra,Hashim Amla,Axar Patel,Glenn Maxwell (c),Wriddhiman Saha, David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron,1,0,8
583,2017,593,2017-04-11,9th Match,Rising Pune Supergiant,Delhi Daredevils,Pune,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,bowl,Aditya Tare,Sam Billings,Sanju Samson,Rishabh Pant (wk),Corey Anderson,Chris Morris,Karun Nair, Pat Cummins, Amit Mishra, Shahbaz Nadeem, Zaheer Khan,Ajinkya Rahane (c),Mayank Agarwal,Faf du Plessis,Rahul Tripathi,Ben Stokes,MS Dhoni (wk),Rajat Bhatia,Deepak Chahar,Adam Zampa,Ashok Dinda,Imran Tahir,0,97,0
584,2017,594,2017-04-12,10th Match,Mumbai Indians,Sunrisers Hyderabad,Mumbai,Wankhede Stadium,Mumbai Indians,bowl,Shikhar Dhawan,David Warner (c),Deepak Hooda,Yuvraj Singh,Ben Cutting,Naman Ojha (wk),Vijay Shankar,Rashid Khan,Bhuvneshwar Kumar,Ashish Nehra,Mustafizur Rahman,Parthiv Patel (wk),Jos Buttler,Rohit Sharma (c),Nitish Rana,Kieron Pollard,Krunal Pandya,Hardik Pandya,Harbhajan Singh,Lasith Malinga, Mitchell McClenaghan, Jasprit Bumrah,1,0,4
585,2017,595,2017-04-13,11th Match,Kolkata Knight Riders,Kings XI Punjab,Kolkata,Eden Gardens,Kolkata Knight Riders,bowl,Hashim Amla,Manan Vohra,Marcus Stoinis,Glenn Maxwell (c),David Miller,Wriddhiman Saha (wk),Axar Patel,Mohit Sharma,Varun Aaron,Sandeep Sharma,Ishant Sharma,Sunil Narine,Gautam Gambhir (c),Robin Uthappa (wk),Manish Pandey,Yusuf Pathan, Suryakumar Yadav, Colin de Grandhomme, Chris Woakes, Piyush Chawla, Trent Boult, Umesh Yadav,1,0,8
586,2017,596,2017-04-14,12th Match,Royal Challengers Bangalore,Mumbai Indians,Bengaluru,M.Chinnaswamy Stadium,Mumbai Indians,bowl,Chris Gayle,Virat Kohli (c),AB de Villiers,Kedar Jadhav (wk),Pawan Negi,Mandeep Singh,Stuart Binny,Tymal Mills, Sreenath Aravind, Samuel Badree, Yuzvendra Chahal,Parthiv Patel (wk),Jos Buttler,Rohit Sharma (c),Mitchell McClenaghan,Nitish Rana,Kieron Pollard,Krunal Pandya,Hardik Pandya,Harbhajan Singh, Tim Southee, Jasprit Bumrah,0,0,4
587,2017,597,2017-04-14,13th Match,Gujarat Lions,Rising Pune Supergiant,Rajkot,Saurashtra Cricket Association Stadium,Gujarat Lions,bowl,Ajinkya Rahane,Rahul Tripathi,Steven Smith (c),Ben Stokes,Manoj Tiwary,MS Dhoni (wk),Ankit Sharma,Shardul Thakur,Lockie Ferguson,Rahul Chahar,Imran Tahir,Dwayne Smith,Brendon McCullum,Suresh Raina (c),Dinesh Karthik (wk),Aaron Finch,Ishan Kishan, Ravindra Jadeja, Andrew Tye, Praveen Kumar, Basil Thampi, Shadab Jakati,1,0,7
588,2017,598,2017-04-15,14th Match,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,Sunrisers Hyderabad,bowl,Sunil Narine,Gautam Gambhir (c),Robin Uthappa (wk),Manish Pandey,Yusuf Pathan,Suryakumar Yadav,Colin de Grandhomme,Chris Woakes,Kuldeep Yadav, Trent Boult, Umesh Yadav,David Warner (c),Shikhar Dhawan,Moises Henriques,Yuvraj Singh,Deepak Hooda,Ben Cutting,Naman Ojha (wk),Bipul Sharma,Rashid Khan, Bhuvneshwar Kumar, Ashish Nehra,1,17,0
589,2017,599,2017-04-15,15th Match,Delhi Daredevils,Kings XI Punjab,Delhi,Feroz Shah Kotla,Delhi Daredevils,bat,Sanju Samson,Sam Billings,Karun Nair,Shreyas Iyer,Rishabh Pant (wk),Corey Anderson,Chris Morris,Pat Cummins,Amit Mishra, Shahbaz Nadeem, Zaheer Khan,Manan Vohra,Hashim Amla,Wriddhiman Saha (wk),Eoin Morgan,David Miller,Glenn Maxwell (c),Axar Patel,Mohit Sharma,KC Cariappa,Sandeep Sharma,Varun Aaron,1,51,0
590,2017,600,2017-04-16,16th Match,Mumbai Indians,Gujarat Lions,Mumbai,Wankhede Stadium,Mumbai Indians,bowl,Dwayne Smith,Brendon McCullum,Suresh Raina (c),Ishan Kishan,Dinesh Karthik (wk),Jason Roy,Ravindra Jadeja, Praveen Kumar, Andrew Tye, Basil Thampi, Munaf Patel,Parthiv Patel (wk),Jos Buttler,Nitish Rana,Rohit Sharma (c),Kieron Pollard,Hardik Pandya,Krunal Pandya, Harbhajan Singh, Lasith Malinga, Mitchell McClenaghan, Jasprit Bumrah,1,0,6
591,2017,601,2017-04-16,17th Match,Royal Challengers Bangalore,Rising Pune Supergiant,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bowl,Ajinkya Rahane,Rahul Tripathi,Steven Smith (c),MS Dhoni (wk),Ben Stokes,Daniel Christian,Manoj Tiwary,Shardul Thakur,Jaydev Unadkat,Rahul Chahar, Imran Tahir,Virat Kohli (c),Mandeep Singh,AB de Villiers,Kedar Jadhav (wk),Shane Watson,Stuart Binny,Pawan Negi,Adam Milne,Samuel Badree,Sreenath Aravind,Yuzvendra Chahal,0,27,0
592,2017,602,2017-04-17,18th Match,Delhi Daredevils,Kolkata Knight Riders,Delhi,Feroz Shah Kotla,Delhi Daredevils,bat,Sanju Samson,Sam Billings,Karun Nair,Shreyas Iyer,Rishabh Pant (wk),Angelo Mathews,Chris Morris,Pat Cummins,Mohammed Shami,Amit Mishra, Zaheer Khan,Gautam Gambhir (c),Colin de Grandhomme,Robin Uthappa (wk),Manish Pandey,Yusuf Pathan,Suryakumar Yadav,Chris Woakes,Sunil Narine,Kuldeep Yadav, Nathan Coulter-Nile, Umesh Yadav,0,0,4
593,2017,603,2017-04-17,19th Match,Sunrisers Hyderabad,Kings XI Punjab,Hyderabad,Rajiv Gandhi International Stadium,Kings XI Punjab,bowl,David Warner (c),Shikhar Dhawan,Moises Henriques,Yuvraj Singh,Naman Ojha (wk),Deepak Hooda,Mohammad Nabi,Rashid Khan,Bhuvneshwar Kumar, Barinder Sran, Siddarth Kaul,Hashim Amla,Manan Vohra,Glenn Maxwell (c),Eoin Morgan,David Miller,Wriddhiman Saha (wk),Axar Patel,Mohit Sharma,KC Cariappa,Ishant Sharma,Sandeep Sharma,1,5,0
594,2017,604,2017-04-18,20th Match,Gujarat Lions,Royal Challengers Bangalore,Rajkot,Saurashtra Cricket Association Stadium,Gujarat Lions,bowl,Chris Gayle,Virat Kohli (c),Travis Head,Kedar Jadhav (wk),Mandeep Singh, Shane Watson, Stuart Binny, Pawan Negi, Adam Milne, Sreenath Aravind, Yuzvendra Chahal,Dwayne Smith,Brendon McCullum,Suresh Raina (c),Aaron Finch,Dinesh Karthik (wk),Ravindra Jadeja,Ishan Kishan,Andrew Tye,Basil Thampi,Dhawal Kulkarni, Shivil Koushik,0,21,0
595,2017,605,2017-04-19,21st Match,Sunrisers Hyderabad,Delhi Daredevils,Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,bat,David Warner (c),Shikhar Dhawan,Kane Williamson,Yuvraj Singh,Moises Henriques,Deepak Hooda,Naman Ojha, Rashid Khan, Bhuvneshwar Kumar, Mohammed Siraj, Siddarth Kaul,Sanju Samson,Sam Billings,Karun Nair,Rishabh Pant (wk),Shreyas Iyer,Angelo Mathews,Chris Morris,Jayant Yadav, Pat Cummins, Amit Mishra, Zaheer Khan,1,15,0
596,2017,606,2017-04-20,22nd Match,Kings XI Punjab,Mumbai Indians,Indore,Holkar Cricket Stadium,Mumbai Indians,bowl,Hashim Amla,Shaun Marsh,Wriddhiman Saha (wk),Glenn Maxwell (c),Marcus Stoinis,Axar Patel,Gurkeerat Singh Mann, Swapnil Singh, Mohit Sharma, Sandeep Sharma, Ishant Sharma,Parthiv Patel (wk),Jos Buttler,Nitish Rana,Hardik Pandya,Rohit Sharma, Kieron Pollard, Krunal Pandya, Harbhajan Singh, Mitchell McClenaghan, Lasith Malinga, Jasprit Bumrah,0,0,8
597,2017,607,2017-04-21,23rd Match,Kolkata Knight Riders,Gujarat Lions,Kolkata,Eden Gardens,Gujarat Lions,bowl,Sunil Narine,Gautam Gambhir (c),Robin Uthappa (wk),Manish Pandey,Yusuf Pathan,Suryakumar Yadav,Shakib Al Hasan,Chris Woakes, Nathan Coulter-Nile, Umesh Yadav, Kuldeep Yadav,Aaron Finch,Brendon McCullum,Suresh Raina (c),Dinesh Karthik (wk),Ishan Kishan,Dwayne Smith,Ravindra Jadeja,James Faulkner,Praveen Kumar, Dhawal Kulkarni, Basil Thampi,0,0,4
598,2017,608,2017-04-22,24th Match,Rising Pune Supergiant,Sunrisers Hyderabad,Pune,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,bowl,David Warner (c),Shikhar Dhawan,Kane Williamson,Moises Henriques,Deepak Hooda,Naman Ojha, Rashid Khan, Bipul Sharma, Bhuvneshwar Kumar, Mohammed Siraj, Siddarth Kaul,Ajinkya Rahane,Rahul Tripathi,Steven Smith (c),MS Dhoni (wk),Ben Stokes,Manoj Tiwary,Daniel Christian, Washington Sundar, Shardul Thakur, Imran Tahir, Jaydev Unadkat,1,0,6
599,2017,609,2017-04-22,25th Match,Mumbai Indians,Delhi Daredevils,Mumbai,Wankhede Stadium,Delhi Daredevils,bowl,Parthiv Patel (wk),Jos Buttler,Nitish Rana,Rohit Sharma (c),Kieron Pollard,Krunal Pandya,Hardik Pandya,Harbhajan Singh,Mitchell McClenaghan,Mitchell Johnson,Jasprit Bumrah,Sanju Samson,Aditya Tare,Karun Nair,Shreyas Iyer,Corey Anderson,Rishabh Pant (wk),Kagiso Rabada,Chris Morris,Pat Cummins,Amit Mishra, Zaheer Khan,1,14,0
600,2017,610,2017-04-23,26th match,Gujarat Lions,Kings XI Punjab,Rajkot,Saurashtra Cricket Association Stadium,Gujarat Lions,bowl,Manan Vohra,Hashim Amla,Shaun Marsh,Glenn Maxwell (c),Marcus Stoinis,Axar Patel,Wriddhiman Saha (wk),Mohit Sharma,KC Cariappa, T Natarajan, Sandeep Sharma,Brendon McCullum,Aaron Finch,Suresh Raina (c),Dinesh Karthik (wk),Ravindra Jadeja,Dwayne Smith,Akshdeep Nath,Andrew Tye,Basil Thampi,Shubham Agarwal, Nathu Singh,0,26,0
601,2017,611,2017-04-23,27th Match,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,Royal Challengers Bangalore,bowl,Sunil Narine,Gautam Gambhir (c),Robin Uthappa (wk),Manish Pandey,Yusuf Pathan,Suryakumar Yadav,Colin de Grandhomme,Chris Woakes,Nathan Coulter-Nile,Umesh Yadav,Kuldeep Yadav,Chris Gayle,Virat Kohli (c),Mandeep Singh,AB de Villiers,Kedar Jadhav (wk),Stuart Binny,Pawan Negi,Samuel Badree,Tymal Mills,Sreenath Aravind,Yuzvendra Chahal,1,82,0
602,2017,612,2017-04-24,28th Match,Mumbai Indians,Rising Pune Supergiant,Mumbai,Wankhede Stadium,Mumbai Indians,bowl,Ajinkya Rahane,Rahul Tripathi,Steven Smith (c),MS Dhoni (wk),Ben Stokes,Manoj Tiwary,Daniel Christian,Washington Sundar,Shardul Thakur, Imran Tahir, Jaydev Unadkat,Parthiv Patel (wk),Jos Buttler,Nitish Rana,Rohit Sharma (c),Karn Sharma,Kieron Pollard,Hardik Pandya,Harbhajan Singh,Mitchell McClenaghan,Mitchell Johnson,Jasprit Bumrah,0,3,0
